"Season" "Episode" "Character" "Text"
" "Of course she is! [she looks back at the kids and thrusts her beak in the air]
"
"04" "13" "Cartman:
" "Okay! Now we can really get this thing underway! Places, everybody! [the kids move back...] Where the hell is Timmy?
"
"04" "13" "Timmy:
" "[off screen] TIM-MIH! [all turn and face him. He's in costume with Gobbles before him. Gobbles raises his head and gobbles]
"
"04" "13" "Lamond:
" "What... is... that?!
"
"04" "13" "Cartman:
" "Uh, that's Gobbles, the physically challenged turkey. [Timmy takes his lighter and sets his hoop on fire, then lowers it for his bird]
"
"04" "13" "Timmy:
" "Gobbles! [Gobbles makes no move] Gobbles?!
"
"04" "13" "Kyle:
" "Timmy, we already got a turkey.
"
"04" "13" "Clyde:
" "Yeah, and it's from Broadway.
"
"04" "13" "Timmy:
" "[indicates his turkey] Gobbles.
"
"04" "13" "Cartman:
" "No, Timmy! That handicapped turkey does not go in our play!
"
"04" "13" "Kyle:
" "Dude, don't forget: Timmy is the only kid who can play Helen Keller. Don't piss him off.
"
"04" "13" "Cartman:
" "No, that's right. Only Timmy knows the part.
"
"04" "13" "Timmy:
" "[stubborn] Tim-mih.
"
"04" "13" "Cartman:
" "Oh, Jesus! Okay, fine! Helen Keller can have TWO pet turkeys! [Alinicia protests vigorously, shedding feathers everywhere]
"
"04" "13" "Lamond:
" "My turkey does not work with other turkeys!
"
"04" "13" "Cartman:
" "Oh, God-damnit, now what are we gonna do?!
"
"04" "13" "
" "[The South Park Community Theatre, later. Hallway outside a dressing room. The door opens and Lamond stands there trying to calm Alinicia down]
"
"04" "13" "Lamond:
" "Alright, ah ah alright! Alri- ah a-alright. Alright. [exits and closes the door]
"
"04" "13" "Cartman:
" "[walks up] Dude, we need your turkey for our play!
"
"04" "13" "Lamond:
" "She's not coming out. She's very upset! She's pooped all over the room!
"
"04" "13" "Cartman:
" "I know, I know, but listen: Uh, let me try to explain the position I'm in here. The retarded turkey belongs to our friend, Timmy. And Timmy's the only person who knows the part of Helen Keller. So, so tell me what I can do here to make everybody happy?
"
"04" "13" "Lamond:
" "[ominously] Kill the other turkey!
"
"04" "13" "Cartman:
" "I can't dude. Timmy has a boner for it.
"
"04" "13" "Lamond:
" "Well, it could meet with an unfortunate accident.
"
"04" "13" "Cartman:
" "Unfortunate accident? You mean, like Geena Davis getting her own TV show? [laughs, but realizes he's alone in this] Oh.
"
"04" "13" "Lamond:
" "It's very simple! Either that turkey meets with an unfortunate accident, or you don't have a feat-performing turkey for your Helen Keller Thanksgiving musical!
"
"04" "13" "Cartman:
" "Alright, alright! Just get your turkey to stop crapping all over the dressing room and come out for rehearsal! I'll take care of everything. [walks off]
"
"04" "13" "
" "[The South Park Community Theatre, the stage, later. Bebe and Timmy are front and center while the others stand in a row in the background]
"
"04" "13" "Bebe:
" "[enunciating] Water, Helen. It has a name. Oh, why can't you understand?
"
"04" "13" "Timmy:
" "Dehh haaa. [unimpressed looks from Cartman, Jeffrey, and Lamond]
"
"04" "13" "Bebe:
" "Water, Helen, Water.
"
"04" "13" "Kids:
" "She's never gonna do it. There's no way she'll ever do it.
"
"04" "13" "Bebe:
" "Helen, Helen. Water, Helen.
"
"04" "13" "Kids:
" "How can she talk if she can't hear? This is absolutely pointless!
"
"04" "13" "Cartman:
" "Okay, uh, hold it. Uh, let's hold it right there a second. [whisks himself onstage] Okay, I just want to adjust the blocking real quick. Hm-let's see. Uh, why don't we have Turkey #2 [starts moving Gobbles along] stand just a little bit more over... [puts it behind the Comedy Central logo] here. [mulls over the position] Let's see, maybe a little more up in here. [moves it a bit towards stage center] And just a wee bit over here. [Gobbles is back behind the logo, a bit] And right about... [moves Gobbles a bit back] hm'ere. [steps back] There we go. Good. [goes off stage. A cable whips out of place somewhere. A lighting fixture falls on Kenny and kills him]
"
"04" "13" "Stan:
" "Oh my God, they've killed Kenny!
"
"04" "13" "Jeffrey:
" "Whoa-aaaa [dances away]
"
"04" "13" "Cartman:
" "Aw, crap! I must've rigged the wrong light!
"
"04" "13" "Jeffrey:
" "[onstage, walks up to Kenny's corpse, then gets lyrical] Let him rest in peace. Let him rest. Why must he die?
"
"04" "13" "Butters:
" "[a camera follows him to the auditorium at butt level; another camera shows him entering the room] They've got special effects! [Jeffrey continues singing in the background]
"
"04" "13" "Kyle:
" "What Butters? [Butters meets the others onstage]
"
"04" "13" "Butters:
" "The kindergartners! They've got amazing stage effects. Pyrotechnics and what have yous. Why, it's a regular feast for the eyes!
"
"04" "13" "Wendy:
" "Oh, no!
"
"04" "13" "Clyde:
" "We're never gonna outdo them now! [the kids begin to chatter amongst themselves]
"
"04" "13" "Token:
" "But what are we gonna do?
"
"04" "13" "Cartman:
" "[Jeffrey continues his dirge] Calm down! Calm down! We can have special effects, too. Now, I know a lot is going wrong, but we've got to stick together to make this play work! [looks at Lamond] All of us! [Lamond crosses his arms]
"
"04" "13" "Jeffrey:
" "—and into your hands [the kids now pay attention to him] uh he... buh... [hums, then stops singing, stares, then gets up and walks offstage]
"
"04" "13" "
" "[The South Park Community Theatre, the stage, later. Timmy is in another hallway trying to get Gobbles to hop through the hoop]
"
"04" "13" "Timmy:
" "Gobbles! [Gobbles lifts his head and drops it away from Timmy] Hu-ugh, Gobbles! [they hear the door open. Timmy puts the hoop away and gathers Gobbles on his lap]
"
"04" "13" "Lamond:
" "[peeks in] Little boy.
"
"04" "13" "Timmy:
" "[spins around] Timmy.
"
"04" "13" "Lamond:
" "Yes, Tim. I feel I must speak with you. [walks up to Timmy] The others, well, they don't want you to know, but, oh, I don't know what to do. Should I tell you?
"
"04" "13" "Timmy:
" "T-Timmih? [a bit afraid]
"
"04" "13" "Lamond:
" "I feel I'm the only one who can be honest with you. [genuflects next to Timmy] The animal shelter is on its way to...take your turkey away from you.
"
"04" "13" "Timmy:
" "Gobbles? [scared]
"
"04" "13" "Lamond:
" "You see, they don't allow children in your... situation... to have wild animals as pets. You can't take him running, you can't take care of him. They... have to take it away.
"
"04" "13" "Timmy:
" "Gobbles!
"
"04" "13" "Lamond:
" "They take wild pets away from people like you... and hand them over for experiments. And they're shocked, dissected, and flayed while they're still alive. And no matter where you go, the shelter people will find you. The only way for that turkey to avoid years of torture is for you to... let him go. Back into the wild. [listens for something] Oh no! Here they come now! [two men round the corner] Quick, go! And set your turkey free! I'll try to stall them.
"
"04" "13" "Timmy:
" "[turns and wheels away from the oncoming men] T-tim-mih.
"
"04" "13" "Installer:
" "Eh, excuse me, we're here to install the water effects for the musical?
"
"04" "13" "Lamond:
" "Uh, the stage is right through there.
"
"04" "13" "Installer:
" "Thanks. [he and his partner walk towards the stage. Lamond looks after them as they leave]
"
"04" "13" "
" "[South Park, Cartman's house, night. Cartman is at his desk in his room rewriting a song.]
"
"04" "13" "Cartman:
" "Alright, got to write the new lyrics. Lemme see. [writes] no [writes] No. [writes] NO! [writes] God-damnit [takes the sheet and squeezes it into a wad]
"
"04" "13" "Jeffrey:
" "[enters the room] How is it going, Eric?
"
"04" "13" "Cartman:
" "Terrible! [turns and faces Jeffrey] I can't write the lyrics for the third act! Nothing's coming to me.
"
"04" "13" "Jeffrey:
" "Well, you know in theater sometimes, we try different tricks to get the creative juices flowing.
"
"04" "13" "Cartman:
" "Like what?
"
"04" "13" "Jeffrey:
" "Let's see. [closes the door behind him] Helen Keller was blind and deaf. [walks to Cartman's side desk] Perhaps you should see what it is like. Deprive yourself of your senses and see what plays inside your mind. Here. [turns Cartman around and puts a blindfold on him.]
"
"04" "13" "Cartman:
" "Hey, that's not a bad idea.
"
"04" "13" "Jeffrey:
" "[puts some headphones on him] Just relax. Just try to let your mind wander and let the juices flow... [a long pause. then a series of images present themselves]
"
"04" "13" "
" "[First, the portrait of Helen Keller. Then nothing. Then Helen Keller again, then a banana split, then Helen again, then a human skull. Cartman is disturbed. Then Helen, the skull, another skull, Helen, a mummy whose hair moves a bit, bombs dropping from planes, a sinister clown, the banana split, a body being prepped for operation, the banana split, a wall with GO DEAD BE DEAD written in blood on it, a Russian show of military might, Helen, animals tearing at something, a riot, a close-up of a snake, an atomic bomb test, a lasik experiment. Cartman. The first skull, GO DEAD BE DEAD, the skull, the experiment, the skull, the experiment, a woman wailing in the flames, open-heart surgery, a rat eating a dead rat, the banana split, a mouth being pulled open, Helen, a Nazi troop march, a fireman in an inferno, the Hindenburg bursting in flame, an alien opening its mouth and the camera zooms in... Cartman takes the blindfold and headphones off]
"
"04" "13" "Cartman:
" "Oh, man!
"
"04" "13" "Jeffrey:
" "Well, did you see anything?
"
"04" "13" "Cartman:
" "No, just the same old crap I always see when I close my eyes.
"
"04" "13" "Jeffrey:
" "...Oh, that's too bad.
"
"04" "13" "Cartman:
" "Wait. I've got it! The perfect setup for when Helen Keller's pet turkey jumps through the hoop of fire! [starts writing furiously] Yes! Yes! I have it now!
"
"04" "13" "
" "[South Park, residential street, day. Timmy rolls along dejected and turns to another street. He remembers what Lamond said as he rolls]
"
"04" "13" "Lamond:
" "[his head appears beside Timmy] The only way for that turkey to avoid years of torture is for you to... let him go... [fades as it echoes] let him go... let him go...[the head disappears]
"
"04" "13" "Timmy:
" "[stops and lets Gobbles go] Gobbles! [points away so Gobbles could leave. Gobbles moves his head in that direction, but nothing else] Gobbles!! [turns around and rolls away. Gobbles follows him and gobbles. Timmy turns around again and face Gobbles] Gobbles. Gobbles! [points away again, turns and rolls away. Gobbles follows some more] Timmih. [a tear appears in his eye] Timmih, Gobbles. [turns away and rolls off, leaving Gobbles alone. The camera pulls back and moves to the first house on the right side. A man and son sit on their doorway]
"
"04" "13" "Boy:
" "Daddy, why did Mommy leave and go to heaven?
"
"04" "13" "Father:
" "She didn't want to, Kevin. She... had no choice.
"
"04" "13" "Boy:
" "But I miss her. [father and son start to cry. The camera moves to a bench on which two men sit]
"
"04" "13" "Elderly man:
" "[his middle-aged son comforts him] I could have so much more with my life, son. I've wasted it. I've wasted it, not ever telling you and Mark that I love you. [both men start to cry. The camera moves to Heidi Turner crying over a dead dog.]
"
"04" "13" "Heidi:
" "Robby! Robby, no! [cries uncontrollably. The camera moves to a couple in discord. the woman is sad]
"
"04" "13" "Woman:
" "...Because now, every time I look at you [he tries to console her], I see her! [she swats his arm away] I have to move on.
"
"04" "13" "Man:
" "Kelly, please. Don't do this. I'm sorry.
"
"04" "13" "Kelly:
" "Then why did you do it?? [breaks down and sobs]
"
"04" "13" "Man:
" "I don't know! [beings to cry, too, and rests his head on her shoulder. The camera moves to a lady with something to say]
"
"04" "13" "Lady:
" "Have you done the right things in your life? [the camera looks up into the sky as it fades into night]
"
"04" "13" "
" "[The South Park Community Theatre, Wednesday, play day. The parents arrive and take seats. Mrs. Marsh finds Mrs. Broflovski siting in the audience already, and walks up to her]
"
"04" "13" "Sharon:
" "Hi, Sheila.
"
"04" "13" "Sheila:
" "Hello, Sharon. Where's your husband?
"
"04" "13" "Sharon:
" "Oh, he's in the back. He set up a video camera so he can tape the performance.
"
"04" "13" "Sheila:
" "Oh, so did Gerald. [indeed, all the husbands are in the back of the theatre with video cameras at the ready]
"
"04" "13" "Gerald:
" "Oh yeah, I got a great angle here.
"
"04" "13" "Randy:
" "Ey, Gerald, maybe after the show we can make copies of each other's tape so we have both.
"
"04" "13" "Gerald:
" "Good idea.
"
"04" "13" "
" "[The South Park Community Theatre, stage. The kids mill around backstage]
"
"04" "13" "Kyle:
" "So wait. Do we do that spin-around thing on the last beat?
"
"04" "13" "Stan:
" "No, it's on the 'en or the 'ay. [Timmy rolls slowly in ]
"
"04" "13" "Kyle:
" "You ready for the big show, Timmy?
"
"04" "13" "Stan:
" "Where's Gobbles, Timmy?
"
"04" "13" "Timmy:
" "Gobbles.
"
"04" "13" "Cartman:
" "[cheerfully] Alright everybody, let's take our places!
"
"04" "13" "Kyle:
" "Cartman, where's Timmy's turkey?
"
"04" "13" "Cartman:
" "I don't know. [Stan and Kyle cross their arms] I don't know, you guys! Alright, maybe I tried to have Timmy's turkey crushed by a stage light, but I didn't do anything else. I'm not an asshole.
"
"04" "13" "Lamond:
" "You're going to be brilliant, you sexy, gorgeous turkey. With that other meddling animal out of the way, you'll steal the show! [Alinicia gobbles]
"
"04" "13" "
" "[South Park, business district, day. Gobbles walks along the curb as cars zip by, then decides to cross the street. A car zips be and Gobbles steps back. The camera angle shows Gobbles' view of the car that almost ran over him]
"
"04" "13" "Driver:
" "[walks up to collect Gobbles] Well, well, what are doing out here? [picks him up] You shouldn't be out walking the streets. [opens his truck, tosses Gobbles in, and rushes to the cab of the truck. The side of the truck reads, Uncle Joe's Fresh Turkey. Succulent and Juicy Turkeys, with a plump turkey in the background. The driver takes off quickly]
"
"04" "13" "
" "[Uncle Joe's Fresh Turkey truck, trailer section. Gobbles finds himself along near the doors and looks up to see a group of turkeys looking back at him. Then the turkeys look up, and Gobbles does also. What they see is a sign that reads, Thanksgiving Turkey. Killed Humanely. Gobbles looks at the turkeys, who look back, and then drops his head]
"
"04" "13" "
" "[The South Park Community Theatre, stage. Mr. Garrison is present to introduce the show.]
"
"04" "13" "Mr. Garrison:
" "Hello, parents, and welcome to the 13th annual South Park Thanksgiving Pageant.
"
"04" "13" "Mr. Mackey:
" "[bored, rests his head on his hand] Every year the fourth graders do The Miracle Worker, and every year I have to sit and watch it.
